,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,name,peak,hit
317,0.0196,https://api.spotify.com/v1/audio-analysis/7mhk9WyqZZzvTTCQKfh2iV,0.882,257267,0.699,7mhk9WyqZZzvTTCQKfh2iV,0.0,2,0.0469,-5.572,1,0.249,145.008,4,https://api.spotify.com/v1/tracks/7mhk9WyqZZzvTTCQKfh2iV,audio_features,spotify:track:7mhk9WyqZZzvTTCQKfh2iV,0.42,Law,79,0
318,0.000953,https://api.spotify.com/v1/audio-analysis/2NELtMgQ8HSdrGrYQPLnC3,0.59,257747,0.808,2NELtMgQ8HSdrGrYQPLnC3,1.53e-06,1,0.0918,-6.728,1,0.0408,106.029,4,https://api.spotify.com/v1/tracks/2NELtMgQ8HSdrGrYQPLnC3,audio_features,spotify:track:2NELtMgQ8HSdrGrYQPLnC3,0.601,Piece By Piece,8,1
319,0.0261,https://api.spotify.com/v1/audio-analysis/746PsZ5jTdqIJ6LgJAHcEZ,0.706,204027,0.568,746PsZ5jTdqIJ6LgJAHcEZ,0.0,4,0.3,-5.737,1,0.201,64.049,4,https://api.spotify.com/v1/tracks/746PsZ5jTdqIJ6LgJAHcEZ,audio_features,spotify:track:746PsZ5jTdqIJ6LgJAHcEZ,0.256,Moolah,85,0
320,0.0667,https://api.spotify.com/v1/audio-analysis/1cOyWWUr3oXJIxY0AjJEx9,0.621,185194,0.743,1cOyWWUr3oXJIxY0AjJEx9,0.0,7,0.0822,-4.398,1,0.0422,91.51,4,https://api.spotify.com/v1/tracks/1cOyWWUr3oXJIxY0AjJEx9,audio_features,spotify:track:1cOyWWUr3oXJIxY0AjJEx9,0.596,Youth,23,0
321,0.257,https://api.spotify.com/v1/audio-analysis/68vgtRHr7iZHpzGpon6Jlo,0.662,223440,0.507,68vgtRHr7iZHpzGpon6Jlo,0.0,5,0.0465,-8.238,1,0.118,86.412,4,https://api.spotify.com/v1/tracks/68vgtRHr7iZHpzGpon6Jlo,audio_features,spotify:track:68vgtRHr7iZHpzGpon6Jlo,0.676,My Boo,27,0
322,0.0487,https://api.spotify.com/v1/audio-analysis/5YHR8wBR5jXfGtP766NiAT,0.503,203105,0.843,5YHR8wBR5jXfGtP766NiAT,0.0,10,0.344,-4.991,0,0.316,128.63,4,https://api.spotify.com/v1/tracks/5YHR8wBR5jXfGtP766NiAT,audio_features,spotify:track:5YHR8wBR5jXfGtP766NiAT,0.778,If It Ain't Love,67,0
323,0.0942,https://api.spotify.com/v1/audio-analysis/2KpCpk6HjXXLb7nnXoXA5O,0.749,219320,0.884,2KpCpk6HjXXLb7nnXoXA5O,0.0,1,0.191,-6.07,1,0.243,140.077,4,https://api.spotify.com/v1/tracks/2KpCpk6HjXXLb7nnXoXA5O,audio_features,spotify:track:2KpCpk6HjXXLb7nnXoXA5O,0.705,9,45,0
324,0.403,https://api.spotify.com/v1/audio-analysis/7soJgKhQTO8hLP2JPRkL5O,0.667,194453,0.613,7soJgKhQTO8hLP2JPRkL5O,0.0,1,0.115,-5.353,1,0.0344,91.024,4,https://api.spotify.com/v1/tracks/7soJgKhQTO8hLP2JPRkL5O,audio_features,spotify:track:7soJgKhQTO8hLP2JPRkL5O,0.47,One Call Away,12,0
325,0.6,https://api.spotify.com/v1/audio-analysis/1mx5Q2cmOzUUjEURXbJNOB,0.435,232853,0.562,1mx5Q2cmOzUUjEURXbJNOB,0.0008,4,0.316,-5.067,1,0.0284,136.589,4,https://api.spotify.com/v1/tracks/1mx5Q2cmOzUUjEURXbJNOB,audio_features,spotify:track:1mx5Q2cmOzUUjEURXbJNOB,0.301,Lonesome Broken And Blue,73,0
326,0.352,https://api.spotify.com/v1/audio-analysis/03L2AoiRbWhvt7BDMx1jUB,0.44,297373,0.421,03L2AoiRbWhvt7BDMx1jUB,1.33e-05,6,0.136,-11.399,0,0.154,87.629,4,https://api.spotify.com/v1/tracks/03L2AoiRbWhvt7BDMx1jUB,audio_features,spotify:track:03L2AoiRbWhvt7BDMx1jUB,0.116,U With Me?,44,0
327,0.0829,https://api.spotify.com/v1/audio-analysis/4BhGTc3Cgay2U1QcTS7vQe,0.711,238120,0.254,4BhGTc3Cgay2U1QcTS7vQe,0.0,1,0.0865,-14.404,0,0.0863,79.904,4,https://api.spotify.com/v1/tracks/4BhGTc3Cgay2U1QcTS7vQe,audio_features,spotify:track:4BhGTc3Cgay2U1QcTS7vQe,0.253,Fire & Desire,75,0
328,0.56,https://api.spotify.com/v1/audio-analysis/2sXp9Qmvc7mRaDBjBgcGGi,0.813,253887,0.46,2sXp9Qmvc7mRaDBjBgcGGi,0.0105,1,0.0724,-9.78,1,0.0346,117.387,4,https://api.spotify.com/v1/tracks/2sXp9Qmvc7mRaDBjBgcGGi,audio_features,spotify:track:2sXp9Qmvc7mRaDBjBgcGGi,0.729,Every Breath You Take,94,0
329,0.618,https://api.spotify.com/v1/audio-analysis/4cRBqWBjuccCowYVHFlXK6,0.635,333947,0.319,4cRBqWBjuccCowYVHFlXK6,1.69e-06,0,0.117,-8.727,1,0.118,118.844,4,https://api.spotify.com/v1/tracks/4cRBqWBjuccCowYVHFlXK6,audio_features,spotify:track:4cRBqWBjuccCowYVHFlXK6,0.327,Redemption,61,0
330,0.566,https://api.spotify.com/v1/audio-analysis/0dnIoAch3PmuCzBWl9jZYl,0.573,199373,0.415,0dnIoAch3PmuCzBWl9jZYl,0.00158,4,0.089,-9.49,0,0.101,99.289,4,https://api.spotify.com/v1/tracks/0dnIoAch3PmuCzBWl9jZYl,audio_features,spotify:track:0dnIoAch3PmuCzBWl9jZYl,0.321,Down That Road,100,0
331,0.0196,https://api.spotify.com/v1/audio-analysis/5jsw9uXEGuKyJzs0boZ1bT,0.592,206880,0.752,5jsw9uXEGuKyJzs0boZ1bT,0.0,1,0.0477,-6.589,1,0.114,74.784,4,https://api.spotify.com/v1/tracks/5jsw9uXEGuKyJzs0boZ1bT,audio_features,spotify:track:5jsw9uXEGuKyJzs0boZ1bT,0.726,Stitches,4,1
332,0.166,https://api.spotify.com/v1/audio-analysis/1id7zaOhaboC5VzzY3ucrt,0.639,204016,0.651,1id7zaOhaboC5VzzY3ucrt,0.0,5,0.131,-5.959,0,0.213,113.976,4,https://api.spotify.com/v1/tracks/1id7zaOhaboC5VzzY3ucrt,audio_features,spotify:track:1id7zaOhaboC5VzzY3ucrt,0.328,Roses,6,1
333,0.103,https://api.spotify.com/v1/audio-analysis/1R0a2iXumgCiFb7HEZ7gUE,0.622,236413,0.545,1R0a2iXumgCiFb7HEZ7gUE,2.16e-05,9,0.0637,-6.689,0,0.0361,135.868,4,https://api.spotify.com/v1/tracks/1R0a2iXumgCiFb7HEZ7gUE,audio_features,spotify:track:1R0a2iXumgCiFb7HEZ7gUE,0.213,Don't,13,0
334,0.0304,https://api.spotify.com/v1/audio-analysis/5OUSPcqhYTOzpbXzoEvKim,0.681,184040,0.845,5OUSPcqhYTOzpbXzoEvKim,0.0,11,0.197,-5.147,0,0.0525,132.023,4,https://api.spotify.com/v1/tracks/5OUSPcqhYTOzpbXzoEvKim,audio_features,spotify:track:5OUSPcqhYTOzpbXzoEvKim,0.761,The Fighter,69,0
335,0.0819,https://api.spotify.com/v1/audio-analysis/4PA16FAl8LPmFmOhARawdV,0.613,253533,0.738,4PA16FAl8LPmFmOhARawdV,0.0,6,0.32,-6.926,1,0.311,82.833,4,https://api.spotify.com/v1/tracks/4PA16FAl8LPmFmOhARawdV,audio_features,spotify:track:4PA16FAl8LPmFmOhARawdV,0.341,Weston Road Flows,54,0
336,0.137,https://api.spotify.com/v1/audio-analysis/7sBwAWyXfiIgrYQ8BaJESH,0.4,328907,0.574,7sBwAWyXfiIgrYQ8BaJESH,0.0,9,0.381,-7.593,0,0.0494,128.584,4,https://api.spotify.com/v1/tracks/7sBwAWyXfiIgrYQ8BaJESH,audio_features,spotify:track:7sBwAWyXfiIgrYQ8BaJESH,0.199,Keep The Family Close,68,0
337,0.131,https://api.spotify.com/v1/audio-analysis/4kZqBZ1cihUH8SoBZ3PBrd,0.711,215933,0.602,4kZqBZ1cihUH8SoBZ3PBrd,0.0,7,0.0633,-5.698,1,0.0691,110.947,4,https://api.spotify.com/v1/tracks/4kZqBZ1cihUH8SoBZ3PBrd,audio_features,spotify:track:4kZqBZ1cihUH8SoBZ3PBrd,0.823,Faithful,72,0
338,0.723,https://api.spotify.com/v1/audio-analysis/2VQc9orzwE6a5qFfy54P6e,0.714,221940,0.343,2VQc9orzwE6a5qFfy54P6e,5.48e-06,10,0.102,-7.641,1,0.38,72.348,4,https://api.spotify.com/v1/tracks/2VQc9orzwE6a5qFfy54P6e,audio_features,spotify:track:2VQc9orzwE6a5qFfy54P6e,0.372,Blessings,93,0
339,0.149,https://api.spotify.com/v1/audio-analysis/4o74y4XY1ypNZkZtZkK8Wi,0.325,230200,0.682,4o74y4XY1ypNZkZtZkK8Wi,0.0,4,0.2,-6.01,0,0.0608,71.4,4,https://api.spotify.com/v1/tracks/4o74y4XY1ypNZkZtZkK8Wi,audio_features,spotify:track:4o74y4XY1ypNZkZtZkK8Wi,0.356,I'm Sorry,94,0
340,0.0599,https://api.spotify.com/v1/audio-analysis/5IZc3KIVFhjzJ0L2kiXzUl,0.797,224240,0.469,5IZc3KIVFhjzJ0L2kiXzUl,0.0,8,0.0753,-8.112,1,0.0646,103.057,4,https://api.spotify.com/v1/tracks/5IZc3KIVFhjzJ0L2kiXzUl,audio_features,spotify:track:5IZc3KIVFhjzJ0L2kiXzUl,0.481,Promise,57,0
341,0.0714,https://api.spotify.com/v1/audio-analysis/6eJBihAzTWRxvvjJWuRQXM,0.618,263800,0.731,6eJBihAzTWRxvvjJWuRQXM,5.05e-05,7,0.421,-5.181,1,0.0321,116.008,4,https://api.spotify.com/v1/tracks/6eJBihAzTWRxvvjJWuRQXM,audio_features,spotify:track:6eJBihAzTWRxvvjJWuRQXM,0.352,Go Ahead And Break My Heart,70,0
342,0.0472,https://api.spotify.com/v1/audio-analysis/2hgzdQdnfWwtdpZbhZlV72,0.757,218235,0.678,2hgzdQdnfWwtdpZbhZlV72,9.14e-06,8,0.0654,-5.529,0,0.233,120.075,4,https://api.spotify.com/v1/tracks/2hgzdQdnfWwtdpZbhZlV72,audio_features,spotify:track:2hgzdQdnfWwtdpZbhZlV72,0.82,Ain't Your Mama,76,0
343,0.0651,https://api.spotify.com/v1/audio-analysis/3DaDjZKRAgMf4MPvlusaur,0.457,169130,0.525,3DaDjZKRAgMf4MPvlusaur,0.00236,6,0.12,-8.875,1,0.0386,137.864,4,https://api.spotify.com/v1/tracks/3DaDjZKRAgMf4MPvlusaur,audio_features,spotify:track:3DaDjZKRAgMf4MPvlusaur,0.193,6 Inch,18,0
344,0.275,https://api.spotify.com/v1/audio-analysis/5S5rw0WLVCAux5B5bWCehK,0.609,209280,0.813,5S5rw0WLVCAux5B5bWCehK,0.0,0,0.205,-5.599,1,0.0368,89.964,4,https://api.spotify.com/v1/tracks/5S5rw0WLVCAux5B5bWCehK,audio_features,spotify:track:5S5rw0WLVCAux5B5bWCehK,0.54,I Like The Sound Of That,52,0
345,0.101,https://api.spotify.com/v1/audio-analysis/6IFPfV8PNSYOmufzQ95hmm,0.556,190640,0.873,6IFPfV8PNSYOmufzQ95hmm,0.000131,1,0.176,-5.056,1,0.0348,104.986,4,https://api.spotify.com/v1/tracks/6IFPfV8PNSYOmufzQ95hmm,audio_features,spotify:track:6IFPfV8PNSYOmufzQ95hmm,0.48,Confession,53,0
346,0.396,https://api.spotify.com/v1/audio-analysis/3dzi1yJbrxUaPS3yjn9SgV,0.312,273682,0.73,3dzi1yJbrxUaPS3yjn9SgV,0.00201,11,0.942,-7.433,1,0.126,140.099,4,https://api.spotify.com/v1/tracks/3dzi1yJbrxUaPS3yjn9SgV,audio_features,spotify:track:3dzi1yJbrxUaPS3yjn9SgV,0.267,Team,42,0
347,0.346,https://api.spotify.com/v1/audio-analysis/0W2BbMWtcElQhaROLbzXTU,0.635,221688,0.459,0W2BbMWtcElQhaROLbzXTU,0.0,11,0.111,-7.932,1,0.0346,130.036,4,https://api.spotify.com/v1/tracks/0W2BbMWtcElQhaROLbzXTU,audio_features,spotify:track:0W2BbMWtcElQhaROLbzXTU,0.365,Don't Hurt Yourself,28,0
348,0.0724,https://api.spotify.com/v1/audio-analysis/5mAxA6Q1SIym6dPNiFLUyd,0.545,205333,0.865,5mAxA6Q1SIym6dPNiFLUyd,4.79e-06,6,0.919,-2.601,0,0.0522,89.992,4,https://api.spotify.com/v1/tracks/5mAxA6Q1SIym6dPNiFLUyd,audio_features,spotify:track:5mAxA6Q1SIym6dPNiFLUyd,0.332,All Night,38,0
349,0.283,https://api.spotify.com/v1/audio-analysis/1ARJhjuI6TNYZCxYygFQ4F,0.816,240747,0.851,1ARJhjuI6TNYZCxYygFQ4F,0.0,8,0.543,-4.166,0,0.19,137.968,4,https://api.spotify.com/v1/tracks/1ARJhjuI6TNYZCxYygFQ4F,audio_features,spotify:track:1ARJhjuI6TNYZCxYygFQ4F,0.568,Freedom,35,0
350,0.0202,https://api.spotify.com/v1/audio-analysis/7tTElNyvXsfFcxDXIiH5cm,0.621,385413,0.851,7tTElNyvXsfFcxDXIiH5cm,1.45e-05,7,0.887,-5.558,1,0.134,90.94,4,https://api.spotify.com/v1/tracks/7tTElNyvXsfFcxDXIiH5cm,audio_features,spotify:track:7tTElNyvXsfFcxDXIiH5cm,0.449,Daddy Lessons,41,0
351,0.882,https://api.spotify.com/v1/audio-analysis/5t1dQXykhmlSbihgs9onbU,0.18,259152,0.188,5t1dQXykhmlSbihgs9onbU,0.75,7,0.107,-13.963,0,0.0405,169.211,3,https://api.spotify.com/v1/tracks/5t1dQXykhmlSbihgs9onbU,audio_features,spotify:track:5t1dQXykhmlSbihgs9onbU,0.168,Pray You Catch Me,37,0
352,0.551,https://api.spotify.com/v1/audio-analysis/3XANLvD5SrPy0Pa0qqnpEF,0.755,184615,0.335,3XANLvD5SrPy0Pa0qqnpEF,5.79e-05,7,0.109,-10.546,1,0.138,130.039,4,https://api.spotify.com/v1/tracks/3XANLvD5SrPy0Pa0qqnpEF,audio_features,spotify:track:3XANLvD5SrPy0Pa0qqnpEF,0.38,Sandcastles,43,0
353,0.847,https://api.spotify.com/v1/audio-analysis/5ZKLGDUj0BVtgQ2rXODDe8,0.572,249160,0.35,5ZKLGDUj0BVtgQ2rXODDe8,0.0,10,0.26,-10.042,1,0.335,105.585,4,https://api.spotify.com/v1/tracks/5ZKLGDUj0BVtgQ2rXODDe8,audio_features,spotify:track:5ZKLGDUj0BVtgQ2rXODDe8,0.422,Love Drought,47,0
354,0.00842,https://api.spotify.com/v1/audio-analysis/1zi7xx7UVEFkmKfv06H8x0,0.796,173987,0.61,1zi7xx7UVEFkmKfv06H8x0,0.00286,1,0.351,-5.857,1,0.0516,103.99,4,https://api.spotify.com/v1/tracks/1zi7xx7UVEFkmKfv06H8x0,audio_features,spotify:track:1zi7xx7UVEFkmKfv06H8x0,0.391,Views,86,0
355,0.00322,https://api.spotify.com/v1/audio-analysis/17Q87zeXgsAi9iQQbMu9v0,0.592,202451,0.455,17Q87zeXgsAi9iQQbMu9v0,3.72e-05,1,0.154,-7.698,1,0.393,146.316,4,https://api.spotify.com/v1/tracks/17Q87zeXgsAi9iQQbMu9v0,audio_features,spotify:track:17Q87zeXgsAi9iQQbMu9v0,0.0633,Summer Sixteen,6,1
356,0.0353,https://api.spotify.com/v1/audio-analysis/54X78diSLoUDI3joC2bjMz,0.367,520787,0.452,54X78diSLoUDI3joC2bjMz,0.00228,10,0.689,-10.422,1,0.0307,113.066,4,https://api.spotify.com/v1/tracks/54X78diSLoUDI3joC2bjMz,audio_features,spotify:track:54X78diSLoUDI3joC2bjMz,0.189,Purple Rain,2,1
357,0.0102,https://api.spotify.com/v1/audio-analysis/51H2y6YrNNXcy3dfc3qSbA,0.729,352906,0.989,51H2y6YrNNXcy3dfc3qSbA,4.45e-05,9,0.443,-4.613,0,0.049,126.47,4,https://api.spotify.com/v1/tracks/51H2y6YrNNXcy3dfc3qSbA,audio_features,spotify:track:51H2y6YrNNXcy3dfc3qSbA,0.84,When Doves Cry,1,1
358,0.235,https://api.spotify.com/v1/audio-analysis/6X4JeTWCuKEzKOEHXDtyBo,0.777,188613,0.7,6X4JeTWCuKEzKOEHXDtyBo,8.02e-06,1,0.836,-11.045,1,0.0869,122.94,4,https://api.spotify.com/v1/tracks/6X4JeTWCuKEzKOEHXDtyBo,audio_features,spotify:track:6X4JeTWCuKEzKOEHXDtyBo,0.802,Little Red Corvette,6,1
359,0.143,https://api.spotify.com/v1/audio-analysis/1mJMD1VIQ7jWTP9DK2zmY0,0.492,212445,0.681,1mJMD1VIQ7jWTP9DK2zmY0,0.0,6,0.199,-7.038,1,0.075,178.01,4,https://api.spotify.com/v1/tracks/1mJMD1VIQ7jWTP9DK2zmY0,audio_features,spotify:track:1mJMD1VIQ7jWTP9DK2zmY0,0.511,Kiss,1,1
360,0.0319,https://api.spotify.com/v1/audio-analysis/3iUnagQlUtjjCNQ3us3lPi,0.377,253840,0.892,3iUnagQlUtjjCNQ3us3lPi,0.0,11,0.253,-4.287,0,0.494,77.19,1,https://api.spotify.com/v1/tracks/3iUnagQlUtjjCNQ3us3lPi,audio_features,spotify:track:3iUnagQlUtjjCNQ3us3lPi,0.608,Let's Go Crazy,1,1
361,0.956,https://api.spotify.com/v1/audio-analysis/6keKIzkXWdbwJWMBJQUwYl,0.176,161373,0.153,6keKIzkXWdbwJWMBJQUwYl,0.00012,0,0.158,-15.969,1,0.0365,84.741,1,https://api.spotify.com/v1/tracks/6keKIzkXWdbwJWMBJQUwYl,audio_features,spotify:track:6keKIzkXWdbwJWMBJQUwYl,0.157,1999,12,0
362,0.21,https://api.spotify.com/v1/audio-analysis/5jSz894ljfWE0IcHBSM39i,0.761,215173,0.67,5jSz894ljfWE0IcHBSM39i,0.000426,2,0.0685,-12.759,1,0.0438,120.752,4,https://api.spotify.com/v1/tracks/5jSz894ljfWE0IcHBSM39i,audio_features,spotify:track:5jSz894ljfWE0IcHBSM39i,0.91,Raspberry Beret,2,1
363,0.0862,https://api.spotify.com/v1/audio-analysis/6fBwVe6udYdnRqwqo06if8,0.731,178987,0.75,6fBwVe6udYdnRqwqo06if8,0.000388,2,0.202,-10.457,1,0.0321,135.406,4,https://api.spotify.com/v1/tracks/6fBwVe6udYdnRqwqo06if8,audio_features,spotify:track:6fBwVe6udYdnRqwqo06if8,0.639,I Would Die 4 U,8,1
364,0.0565,https://api.spotify.com/v1/audio-analysis/27GmP9AWRs744SzKcpJsTZ,0.853,205879,0.547,27GmP9AWRs744SzKcpJsTZ,0.0,1,0.341,-7.535,1,0.194,142.065,4,https://api.spotify.com/v1/tracks/27GmP9AWRs744SzKcpJsTZ,audio_features,spotify:track:27GmP9AWRs744SzKcpJsTZ,0.676,Jumpman,12,0
365,0.118,https://api.spotify.com/v1/audio-analysis/33i3xxHB4YSYGYbtJrwwO8,0.734,194080,0.671,33i3xxHB4YSYGYbtJrwwO8,0.00317,1,0.352,-7.107,1,0.0315,94.025,4,https://api.spotify.com/v1/tracks/33i3xxHB4YSYGYbtJrwwO8,audio_features,spotify:track:33i3xxHB4YSYGYbtJrwwO8,0.113,Forward,63,0
366,0.0424,https://api.spotify.com/v1/audio-analysis/6dlpABcXrQKRU9G00i6Zba,0.647,201253,0.646,6dlpABcXrQKRU9G00i6Zba,0.0,9,0.0888,-5.483,0,0.243,92.981,4,https://api.spotify.com/v1/tracks/6dlpABcXrQKRU9G00i6Zba,audio_features,spotify:track:6dlpABcXrQKRU9G00i6Zba,0.721,Back To Sleep,20,0
367,0.00275,https://api.spotify.com/v1/audio-analysis/54EWDYWhs4w6SODnxabuoh,0.336,201867,0.758,54EWDYWhs4w6SODnxabuoh,0.0,5,0.189,-4.187,1,0.0451,77.807,4,https://api.spotify.com/v1/tracks/54EWDYWhs4w6SODnxabuoh,audio_features,spotify:track:54EWDYWhs4w6SODnxabuoh,0.236,You Should Be Here,31,0
368,0.0566,https://api.spotify.com/v1/audio-analysis/11BIoKDpTJHX5mZt6p566h,0.526,267212,0.655,11BIoKDpTJHX5mZt6p566h,0.0,1,0.116,-4.208,0,0.326,121.127,4,https://api.spotify.com/v1/tracks/11BIoKDpTJHX5mZt6p566h,audio_features,spotify:track:11BIoKDpTJHX5mZt6p566h,0.156,New Level,90,0
369,0.147,https://api.spotify.com/v1/audio-analysis/61uyGDPJ06MkxJtHgPmuyO,0.617,208120,0.8,61uyGDPJ06MkxJtHgPmuyO,0.0,4,0.0852,-5.024,0,0.0654,94.985,4,https://api.spotify.com/v1/tracks/61uyGDPJ06MkxJtHgPmuyO,audio_features,spotify:track:61uyGDPJ06MkxJtHgPmuyO,0.42,Company,53,0
370,0.461,https://api.spotify.com/v1/audio-analysis/7uJH0YdSZL6psjxI6Xy08b,0.381,348853,0.484,7uJH0YdSZL6psjxI6Xy08b,0.0,7,0.0821,-9.858,0,0.0482,104.593,4,https://api.spotify.com/v1/tracks/7uJH0YdSZL6psjxI6Xy08b,audio_features,spotify:track:7uJH0YdSZL6psjxI6Xy08b,0.248,Acquainted,60,0
371,0.248,https://api.spotify.com/v1/audio-analysis/5yuShbu70mtHXY0yLzCQLQ,0.662,179613,0.496,5yuShbu70mtHXY0yLzCQLQ,0.0,5,0.0769,-8.267,1,0.109,81.951,4,https://api.spotify.com/v1/tracks/5yuShbu70mtHXY0yLzCQLQ,audio_features,spotify:track:5yuShbu70mtHXY0yLzCQLQ,0.133,Go Flex,94,0
372,0.0236,https://api.spotify.com/v1/audio-analysis/2l1fWY1albInvAG9t8WP2p,0.543,210573,0.589,2l1fWY1albInvAG9t8WP2p,2.99e-05,4,0.0798,-9.496,1,0.0421,129.813,4,https://api.spotify.com/v1/tracks/2l1fWY1albInvAG9t8WP2p,audio_features,spotify:track:2l1fWY1albInvAG9t8WP2p,0.255,That Don't Sound Like You,64,0
373,0.0165,https://api.spotify.com/v1/audio-analysis/1LoriJC05IrHIDwj3q0KC1,0.803,200680,0.504,1LoriJC05IrHIDwj3q0KC1,5.25e-06,5,0.335,-7.218,0,0.0979,111.014,4,https://api.spotify.com/v1/tracks/1LoriJC05IrHIDwj3q0KC1,audio_features,spotify:track:1LoriJC05IrHIDwj3q0KC1,0.498,Hands To Myself,7,1
374,0.336,https://api.spotify.com/v1/audio-analysis/0ENSn4fwAbCGeFGVUbXEU3,0.481,295493,0.451,0ENSn4fwAbCGeFGVUbXEU3,0.0,5,0.0872,-6.095,0,0.0347,157.966,4,https://api.spotify.com/v1/tracks/0ENSn4fwAbCGeFGVUbXEU3,audio_features,spotify:track:0ENSn4fwAbCGeFGVUbXEU3,0.289,Hello,1,1
375,0.00157,https://api.spotify.com/v1/audio-analysis/1LxKKYsJNPeBdOwdudsJzv,0.776,182733,0.662,1LxKKYsJNPeBdOwdudsJzv,2.1e-05,1,0.0887,-7.016,0,0.0489,152.927,4,https://api.spotify.com/v1/tracks/1LxKKYsJNPeBdOwdudsJzv,audio_features,spotify:track:1LxKKYsJNPeBdOwdudsJzv,0.324,Down In The DM,13,0
376,0.0635,https://api.spotify.com/v1/audio-analysis/7fBv7CLKzipRk6EC6TWHOB,0.54,242253,0.561,7fBv7CLKzipRk6EC6TWHOB,0.0,0,0.137,-6.987,0,0.0699,113.295,4,https://api.spotify.com/v1/tracks/7fBv7CLKzipRk6EC6TWHOB,audio_features,spotify:track:7fBv7CLKzipRk6EC6TWHOB,0.107,The Hills,1,1
377,0.00559,https://api.spotify.com/v1/audio-analysis/6rZVy6FIG7lSJQMFXHo12z,0.637,230467,0.891,6rZVy6FIG7lSJQMFXHo12z,0.000144,5,0.0656,-5.809,1,0.0785,121.946,4,https://api.spotify.com/v1/tracks/6rZVy6FIG7lSJQMFXHo12z,audio_features,spotify:track:6rZVy6FIG7lSJQMFXHo12z,0.607,New Romantics,46,0
378,0.414,https://api.spotify.com/v1/audio-analysis/1jNNHFZmRGXZFHlil5uhei,0.443,173960,0.831,1jNNHFZmRGXZFHlil5uhei,0.0,11,0.204,-5.606,1,0.0616,182.064,4,https://api.spotify.com/v1/tracks/1jNNHFZmRGXZFHlil5uhei,audio_features,spotify:track:1jNNHFZmRGXZFHlil5uhei,0.588,Drunk On Your Love,35,0
379,0.00525,https://api.spotify.com/v1/audio-analysis/0tdCy39PgWN8LFWu34ORn3,0.845,257600,0.399,0tdCy39PgWN8LFWu34ORn3,0.74,1,0.102,-7.509,1,0.309,143.049,4,https://api.spotify.com/v1/tracks/0tdCy39PgWN8LFWu34ORn3,audio_features,spotify:track:0tdCy39PgWN8LFWu34ORn3,0.148,Saved,81,0
380,0.59,https://api.spotify.com/v1/audio-analysis/7cPglGvAJ6NsjBYjxepwwI,0.655,273947,0.328,7cPglGvAJ6NsjBYjxepwwI,0.0884,6,0.0856,-10.632,1,0.103,89.925,4,https://api.spotify.com/v1/tracks/7cPglGvAJ6NsjBYjxepwwI,audio_features,spotify:track:7cPglGvAJ6NsjBYjxepwwI,0.261,Little Bit Of You,71,0
381,0.378,https://api.spotify.com/v1/audio-analysis/7KLB6Jptw9wyQXkSLiO8qh,0.448,210704,0.782,7KLB6Jptw9wyQXkSLiO8qh,0.0,9,0.114,-6.766,0,0.458,74.037,4,https://api.spotify.com/v1/tracks/7KLB6Jptw9wyQXkSLiO8qh,audio_features,spotify:track:7KLB6Jptw9wyQXkSLiO8qh,0.694,Might Be,78,0
382,0.047,https://api.spotify.com/v1/audio-analysis/7iDa6hUg2VgEL1o1HjmfBn,0.643,163870,0.783,7iDa6hUg2VgEL1o1HjmfBn,0.0,10,0.083,-6.458,1,0.0856,154.084,4,https://api.spotify.com/v1/tracks/7iDa6hUg2VgEL1o1HjmfBn,audio_features,spotify:track:7iDa6hUg2VgEL1o1HjmfBn,0.579,Pt. 2,54,0
383,0.112,https://api.spotify.com/v1/audio-analysis/7s49Um7G06hq2rulrHPsIy,0.893,176855,0.646,7s49Um7G06hq2rulrHPsIy,0.0,11,0.104,-5.073,0,0.1,132.97,4,https://api.spotify.com/v1/tracks/7s49Um7G06hq2rulrHPsIy,audio_features,spotify:track:7s49Um7G06hq2rulrHPsIy,0.468,Jimmy Choo,65,0
384,0.455,https://api.spotify.com/v1/audio-analysis/2mCF8L0brIs88eH6Kf2h9p,0.56,212424,0.592,2mCF8L0brIs88eH6Kf2h9p,0.0,9,0.297,-6.951,1,0.0544,112.684,4,https://api.spotify.com/v1/tracks/2mCF8L0brIs88eH6Kf2h9p,audio_features,spotify:track:2mCF8L0brIs88eH6Kf2h9p,0.564,Fast Car,98,0
385,0.381,https://api.spotify.com/v1/audio-analysis/5kNe7PE09d6Kvw5pAsx23n,0.66,227427,0.383,5kNe7PE09d6Kvw5pAsx23n,0.0,2,0.119,-9.377,1,0.0304,83.096,4,https://api.spotify.com/v1/tracks/5kNe7PE09d6Kvw5pAsx23n,audio_features,spotify:track:5kNe7PE09d6Kvw5pAsx23n,0.381,Die A Happy Man,21,0
386,0.013,https://api.spotify.com/v1/audio-analysis/4WRRCuJYRq7gUKiupxVH9W,0.531,244147,0.673,4WRRCuJYRq7gUKiupxVH9W,0.0583,9,0.0973,-9.459,1,0.0337,87.099,4,https://api.spotify.com/v1/tracks/4WRRCuJYRq7gUKiupxVH9W,audio_features,spotify:track:4WRRCuJYRq7gUKiupxVH9W,0.602,Nobody To Blame,68,0
