"","acousticness","danceability","duration_ms","energy","instrumentalness","liveness","loudness","mode","speechiness","tempo","valence","key","time_signature","Class"
"258",0.0722,0.7,302000,0.742,0.0199,0.11,-6.777,0,0.0716,91.959,0.197,5,4,"0"
"259",0.157,0.895,240000,0.681,0,0.189,-5.267,0,0.358,121.918,0.554,7,4,"0"
"260",0.693,0.349,257360,0.486,1.73e-06,0.122,-7.232,1,0.0289,101.053,0.158,11,3,"0"
"261",0.485,0.373,260667,0.356,0,0.165,-9.049,1,0.0454,94.612,0.258,10,3,"0"
"262",0.000171,0.494,182720,0.885,0,0.114,-5.725,1,0.0326,75.992,0.471,10,4,"0"
"263",0.273,0.618,253080,0.812,0,0.0734,-4.758,0,0.0483,95.093,0.868,3,4,"0"
"264",0.108,0.53,194613,0.433,0,0.135,-10.598,1,0.185,160.14,0.274,6,4,"0"
"265",0.000598,0.573,197120,0.635,0,0.0845,-6.621,1,0.0275,144.031,0.447,7,4,"0"
"266",0.321,0.667,171250,0.492,0,0.0744,-8.612,1,0.03,95.976,0.796,8,4,"0"
"267",0.496,0.846,197840,0.711,0,0.247,-7.939,1,0.061,120.013,0.883,0,4,"0"
"268",0.283,0.792,224213,0.563,0,0.128,-4.838,1,0.0793,133.996,0.288,1,4,"0"
"269",0.0291,0.589,212627,0.651,3.2e-06,0.111,-5.097,1,0.0306,90.011,0.166,6,4,"0"
"270",0.0203,0.586,220573,0.701,0,0.055,-5.326,0,0.0416,104.957,0.254,1,4,"0"
"271",0.243,0.517,197931,0.743,3.36e-06,0.107,-4.336,1,0.0363,76.979,0.664,9,4,"0"
"272",0.305,0.687,206507,0.793,3.23e-06,0.1,-3.577,1,0.0333,100.991,0.673,5,4,"0"
"273",0.00887,0.765,170752,0.505,1.05e-06,0.108,-7.585,0,0.126,135.046,0.143,8,4,"0"
"274",0.0266,0.394,185413,0.8,0,0.184,-4.17,0,0.0413,162.053,0.525,4,4,"0"
"275",0.0319,0.589,240653,0.673,5.68e-06,0.108,-7.082,1,0.167,193.783,0.209,7,4,"0"
"276",0.0196,0.882,257267,0.699,0,0.0469,-5.572,1,0.249,145.008,0.42,2,4,"0"
"277",0.0261,0.706,204027,0.568,0,0.3,-5.737,1,0.201,64.049,0.256,4,4,"0"
"278",0.0667,0.621,185194,0.743,0,0.0822,-4.398,1,0.0422,91.51,0.596,7,4,"0"
"279",0.257,0.662,223440,0.507,0,0.0465,-8.238,1,0.118,86.412,0.676,5,4,"0"
"280",0.0487,0.503,203105,0.843,0,0.344,-4.991,0,0.316,128.63,0.778,10,4,"0"
"281",0.0942,0.749,219320,0.884,0,0.191,-6.07,1,0.243,140.077,0.705,1,4,"0"
"282",0.403,0.667,194453,0.613,0,0.115,-5.353,1,0.0344,91.024,0.47,1,4,"0"
"283",0.6,0.435,232853,0.562,8e-04,0.316,-5.067,1,0.0284,136.589,0.301,4,4,"0"
"284",0.352,0.44,297373,0.421,1.33e-05,0.136,-11.399,0,0.154,87.629,0.116,6,4,"0"
"285",0.0829,0.711,238120,0.254,0,0.0865,-14.404,0,0.0863,79.904,0.253,1,4,"0"
"286",0.56,0.813,253887,0.46,0.0105,0.0724,-9.78,1,0.0346,117.387,0.729,1,4,"0"
"287",0.618,0.635,333947,0.319,1.69e-06,0.117,-8.727,1,0.118,118.844,0.327,0,4,"0"
"288",0.566,0.573,199373,0.415,0.00158,0.089,-9.49,0,0.101,99.289,0.321,4,4,"0"
"289",0.103,0.622,236413,0.545,2.16e-05,0.0637,-6.689,0,0.0361,135.868,0.213,9,4,"0"
"290",0.0304,0.681,184040,0.845,0,0.197,-5.147,0,0.0525,132.023,0.761,11,4,"0"
"291",0.0819,0.613,253533,0.738,0,0.32,-6.926,1,0.311,82.833,0.341,6,4,"0"
"292",0.137,0.4,328907,0.574,0,0.381,-7.593,0,0.0494,128.584,0.199,9,4,"0"
"293",0.131,0.711,215933,0.602,0,0.0633,-5.698,1,0.0691,110.947,0.823,7,4,"0"
"294",0.723,0.714,221940,0.343,5.48e-06,0.102,-7.641,1,0.38,72.348,0.372,10,4,"0"
"295",0.149,0.325,230200,0.682,0,0.2,-6.01,0,0.0608,71.4,0.356,4,4,"0"
"296",0.0599,0.797,224240,0.469,0,0.0753,-8.112,1,0.0646,103.057,0.481,8,4,"0"
"297",0.0714,0.618,263800,0.731,5.05e-05,0.421,-5.181,1,0.0321,116.008,0.352,7,4,"0"
"298",0.0472,0.757,218235,0.678,9.14e-06,0.0654,-5.529,0,0.233,120.075,0.82,8,4,"0"
"299",0.0651,0.457,169130,0.525,0.00236,0.12,-8.875,1,0.0386,137.864,0.193,6,4,"0"
"300",0.275,0.609,209280,0.813,0,0.205,-5.599,1,0.0368,89.964,0.54,0,4,"0"
"301",0.101,0.556,190640,0.873,0.000131,0.176,-5.056,1,0.0348,104.986,0.48,1,4,"0"
"302",0.396,0.312,273682,0.73,0.00201,0.942,-7.433,1,0.126,140.099,0.267,11,4,"0"
"303",0.346,0.635,221688,0.459,0,0.111,-7.932,1,0.0346,130.036,0.365,11,4,"0"
"304",0.0724,0.545,205333,0.865,4.79e-06,0.919,-2.601,0,0.0522,89.992,0.332,6,4,"0"
"305",0.283,0.816,240747,0.851,0,0.543,-4.166,0,0.19,137.968,0.568,8,4,"0"
"306",0.0202,0.621,385413,0.851,1.45e-05,0.887,-5.558,1,0.134,90.94,0.449,7,4,"0"
"307",0.882,0.18,259152,0.188,0.75,0.107,-13.963,0,0.0405,169.211,0.168,7,3,"0"
"308",0.551,0.755,184615,0.335,5.79e-05,0.109,-10.546,1,0.138,130.039,0.38,7,4,"0"
"309",0.847,0.572,249160,0.35,0,0.26,-10.042,1,0.335,105.585,0.422,10,4,"0"
"310",0.00842,0.796,173987,0.61,0.00286,0.351,-5.857,1,0.0516,103.99,0.391,1,4,"0"
"311",0.956,0.176,161373,0.153,0.00012,0.158,-15.969,1,0.0365,84.741,0.157,0,1,"0"
"312",0.0565,0.853,205879,0.547,0,0.341,-7.535,1,0.194,142.065,0.676,1,4,"0"
"313",0.118,0.734,194080,0.671,0.00317,0.352,-7.107,1,0.0315,94.025,0.113,1,4,"0"
"314",0.0424,0.647,201253,0.646,0,0.0888,-5.483,0,0.243,92.981,0.721,9,4,"0"
"315",0.00275,0.336,201867,0.758,0,0.189,-4.187,1,0.0451,77.807,0.236,5,4,"0"
"316",0.0566,0.526,267212,0.655,0,0.116,-4.208,0,0.326,121.127,0.156,1,4,"0"
"317",0.147,0.617,208120,0.8,0,0.0852,-5.024,0,0.0654,94.985,0.42,4,4,"0"
"318",0.461,0.381,348853,0.484,0,0.0821,-9.858,0,0.0482,104.593,0.248,7,4,"0"
"319",0.248,0.662,179613,0.496,0,0.0769,-8.267,1,0.109,81.951,0.133,5,4,"0"
"320",0.0236,0.543,210573,0.589,2.99e-05,0.0798,-9.496,1,0.0421,129.813,0.255,4,4,"0"
"321",0.00157,0.776,182733,0.662,2.1e-05,0.0887,-7.016,0,0.0489,152.927,0.324,1,4,"0"
"322",0.00559,0.637,230467,0.891,0.000144,0.0656,-5.809,1,0.0785,121.946,0.607,5,4,"0"
"323",0.414,0.443,173960,0.831,0,0.204,-5.606,1,0.0616,182.064,0.588,11,4,"0"
"324",0.00525,0.845,257600,0.399,0.74,0.102,-7.509,1,0.309,143.049,0.148,1,4,"0"
"325",0.59,0.655,273947,0.328,0.0884,0.0856,-10.632,1,0.103,89.925,0.261,6,4,"0"
"326",0.378,0.448,210704,0.782,0,0.114,-6.766,0,0.458,74.037,0.694,9,4,"0"
"327",0.047,0.643,163870,0.783,0,0.083,-6.458,1,0.0856,154.084,0.579,10,4,"0"
"328",0.112,0.893,176855,0.646,0,0.104,-5.073,0,0.1,132.97,0.468,11,4,"0"
"329",0.455,0.56,212424,0.592,0,0.297,-6.951,1,0.0544,112.684,0.564,9,4,"0"
"330",0.381,0.66,227427,0.383,0,0.119,-9.377,1,0.0304,83.096,0.381,2,4,"0"
"331",0.013,0.531,244147,0.673,0.0583,0.0973,-9.459,1,0.0337,87.099,0.602,9,4,"0"
"332",0.0363,0.386,181573,0.587,3.71e-06,0.332,-4.454,1,0.0519,96.072,0.0565,10,4,"0"
"333",0.052,0.751,235493,0.768,0,0.0848,-7.089,1,0.0346,120.084,0.881,1,4,"0"
"334",0.637,0.596,320680,0.393,0,0.539,-8.714,1,0.383,107.425,0.36,8,4,"0"
"335",0.00205,0.57,178600,0.865,0,0.404,-4.518,1,0.0472,110.01,0.691,8,4,"0"
"336",0.348,0.381,290907,0.594,0,0.0925,-5.97,1,0.0486,143.86,0.273,3,4,"0"
"337",0.0109,0.699,184880,0.7,0.0794,0.152,-5.704,1,0.0392,102.023,0.3,11,4,"0"
"338",0.313,0.667,236120,0.423,0,0.193,-7.146,0,0.0822,125.116,0.156,9,4,"0"
"339",0.17,0.472,293293,0.369,0.00618,0.0808,-10.916,1,0.0317,101.624,0.452,9,4,"0"
"340",0.835,0.74,213933,0.303,0,0.0782,-8.612,1,0.117,91.958,0.819,3,4,"0"
"341",0.0424,0.61,191600,0.857,2e-06,0.128,-5.267,0,0.0877,125.838,0.373,8,4,"0"
"342",0.00545,0.8,269840,0.569,0.000319,0.0542,-6.843,0,0.119,119.954,0.325,1,4,"0"
"343",0.593,0.837,147240,0.562,0,0.104,-6.038,1,0.492,100.17,0.149,1,4,"0"
"344",0.216,0.674,256533,0.568,0,0.0863,-7.678,1,0.0349,130.081,0.321,7,4,"0"
"345",0.0247,0.565,192133,0.832,0,0.26,-5.732,0,0.114,112.827,0.233,10,4,"0"
"346",0.146,0.506,219000,0.897,0.000451,0.0868,-4.632,1,0.26,188.03,0.525,9,4,"0"
"347",0.112,0.695,223853,0.774,0,0.148,-4.543,0,0.0944,114.043,0.744,9,4,"0"
"348",0.00218,0.926,197747,0.517,0,0.091,-6.794,1,0.184,132.07,0.284,9,4,"0"
"349",0.076,0.498,190773,0.968,0,0.0947,-1.18,1,0.113,161.989,0.491,8,4,"0"
"350",0.0325,0.769,176387,0.632,0,0.116,-4.228,0,0.0537,131.932,0.294,10,4,"0"
"351",0.0419,0.661,227423,0.819,0,0.114,-6.118,0,0.0476,108.985,0.332,1,4,"0"
"352",0.0334,0.741,216947,0.72,1e-05,0.128,-4.702,0,0.0486,118.031,0.826,5,4,"0"
"353",0.158,0.808,179293,0.464,0,0.124,-7.767,0,0.0599,108.817,0.651,1,4,"0"
"354",0.225,0.885,192376,0.801,1.65e-06,0.0733,-4.716,0,0.0882,95.011,0.466,11,4,"0"
"355",0.36,0.744,286236,0.589,0,0.119,-1.218,0,0.0359,127.051,0.242,5,4,"0"
"356",0.00205,0.638,263787,0.924,0.000173,0.149,-3.887,1,0.0359,111.995,0.529,7,4,"0"
"357",0.0352,0.488,236787,0.833,0.0172,0.34,-6.571,1,0.0437,174.006,0.751,11,4,"0"
"358",0.0935,0.814,200774,0.635,0,0.0892,-6.609,0,0.0809,87.581,0.784,7,4,"0"
"359",0.0223,0.702,203760,0.635,0,0.283,-6.917,0,0.265,144.004,0.873,11,4,"0"
"360",0.097,0.646,179360,0.882,0,0.311,-3.77,0,0.0371,101.997,0.544,4,4,"0"
"361",0.38,0.62,209253,0.764,0.000154,0.112,-6.757,1,0.0314,86.996,0.461,8,4,"0"
"362",0.842,0.901,207813,0.509,0,0.0531,-6.777,0,0.492,129.924,0.544,8,4,"0"
"363",0.0462,0.75,200492,0.683,1.32e-06,0.297,-4.829,0,0.12,111.066,0.539,9,4,"0"
"364",0.00282,0.681,214720,0.608,0,0.0869,-7.344,0,0.0504,81.969,0.177,7,4,"0"
"365",0.00767,0.713,262693,0.526,0.000148,0.124,-5.046,1,0.032,131.05,0.131,1,4,"0"
"366",0.013,0.551,240760,0.801,6.03e-06,0.265,-5.069,1,0.0303,128.027,0.625,6,4,"0"
"367",0.0188,0.768,201238,0.881,3.65e-06,0.298,-4.392,0,0.113,99.98,0.502,9,4,"0"
"368",0.114,0.858,290836,0.697,0,0.224,-5.361,1,0.23,98.012,0.364,2,4,"0"
"369",0.501,0.407,258093,0.558,0,0.093,-4.753,1,0.0347,113.666,0.143,0,4,"0"
"370",0.245,0.87,198440,0.699,6.76e-06,0.0588,-5.541,0,0.0459,126.967,0.726,5,4,"0"
"371",0.0913,0.769,203992,0.631,0,0.114,-6.769,1,0.0568,100.968,0.512,1,4,"0"
"372",0.231,0.638,183947,0.733,0,0.103,-4.7,1,0.052,87.999,0.651,4,4,"0"
"373",0.00107,0.557,235800,0.828,1.48e-05,0.34,-6.848,1,0.0388,92.002,0.307,7,4,"0"
"374",0.0187,0.61,210606,0.664,0.0049,0.473,-6.838,0,0.0372,126.085,0.426,2,4,"0"
"375",0.0568,0.841,217226,0.611,0,0.47,-3.943,1,0.175,137.048,0.391,10,4,"0"
"376",0.0164,0.586,208864,0.927,7.24e-06,0.153,-3.014,1,0.0547,111.977,0.549,2,4,"0"
"377",0.0713,0.573,229880,0.789,0,0.229,-5.349,1,0.232,136.08,0.423,8,4,"0"
"378",0.42,0.711,181510,0.662,0,0.0723,-5.947,0,0.175,130.037,0.755,10,4,"0"
"379",0.00182,0.606,205746,0.763,0.000159,0.116,-6.197,0,0.0669,130.018,0.309,10,4,"0"
"380",0.0408,0.553,335267,0.882,0.241,0.146,-5.515,1,0.0294,97.006,0.529,6,4,"0"
"381",0.882,0.587,271800,0.283,0,0.149,-5.473,1,0.0279,141.961,0.343,4,4,"0"
"382",0.0349,0.797,189098,0.896,0,0.635,-3.678,1,0.0512,120.037,0.685,5,4,"0"
"383",0.0525,0.599,193333,0.869,0.00719,0.103,-3.697,1,0.0789,108.061,0.593,0,4,"0"
"384",0.048,0.511,205851,0.897,0,0.196,-4.492,1,0.07,164.908,0.327,2,4,"0"
"385",0.308,0.883,146000,0.85,0,0.368,-4.053,0,0.361,150.138,0.711,10,4,"0"
"386",0.069,0.865,210893,0.732,0,0.0397,-5.242,1,0.0436,97.019,0.742,6,4,"0"
"387",0.43,0.692,212760,0.733,2.35e-06,0.351,-6.012,1,0.0313,109.989,0.419,2,4,"0"
"388",0.144,0.864,238534,0.551,0,0.104,-5.198,1,0.22,139.934,0.38,3,4,"0"
"389",0.0181,0.932,192773,0.819,6.81e-06,0.0577,-3.484,0,0.203,119.941,0.556,8,4,"0"
"390",0.128,0.574,300107,0.629,0,0.271,-8.815,0,0.0363,153.119,0.786,2,4,"0"
"391",0.0485,0.812,173045,0.479,0,0.102,-6.47,1,0.0429,95.505,0.0873,8,4,"0"
"392",0.302,0.696,292987,0.521,0,0.0565,-8.465,0,0.332,100,0.458,10,4,"0"
"393",0.188,0.664,193962,0.738,5.75e-05,0.135,-4.095,0,0.0338,119.973,0.203,9,4,"0"
"394",0.00157,0.79,217707,0.676,0,0.25,-6.432,0,0.271,132.002,0.314,8,4,"0"
"395",0.0389,0.387,225413,0.861,0.00047,0.1,-5.529,1,0.0413,177.94,0.482,4,4,"0"
"396",0.017,0.877,265600,0.71,0,0.1,-7.058,1,0.139,95.832,0.51,7,4,"0"
"397",0.716,0.505,219683,0.397,0,0.0853,-9.349,1,0.324,95.063,0.558,5,1,"0"
"398",0.0565,0.853,205879,0.547,0,0.341,-7.535,1,0.194,142.065,0.676,1,4,"0"
"399",0.0734,0.749,216653,0.701,0,0.216,-3.914,1,0.0513,81.479,0.351,1,4,"0"
"400",0.26,0.625,201013,0.569,0,0.127,-5.954,1,0.0271,149.987,0.361,0,4,"0"
"401",0.0446,0.639,214627,0.427,2.32e-05,0.107,-9.013,1,0.0336,76.08,0.457,2,4,"0"
"402",0.0339,0.447,224067,0.896,0,0.882,-5.57,1,0.173,173.852,0.533,9,4,"0"
"403",0.00302,0.562,158667,0.904,0,0.0433,-4.947,1,0.0807,94.481,0.651,1,4,"0"
"404",0.0161,0.739,238339,0.539,0,0.235,-9.735,1,0.337,85.082,0.835,6,4,"0"
"405",0.0427,0.314,199947,0.611,6.28e-05,0.184,-6.691,0,0.129,191.447,0.0604,9,4,"0"
"406",0.0118,0.448,183808,0.694,0,0.34,-5.066,0,0.0303,86.897,0.336,0,4,"0"
"407",0.0137,0.462,203507,0.538,0,0.429,-5.527,1,0.059,139.256,0.405,0,4,"0"
"408",0.141,0.669,242440,0.747,0,0.185,-7.108,1,0.0428,122.531,0.483,6,4,"0"
"409",0.0978,0.901,190595,0.292,0,0.0816,-7.74,1,0.289,100.54,0.338,2,4,"0"
"410",0.184,0.687,212947,0.563,0,0.0681,-6.214,1,0.163,185.056,0.112,2,4,"0"
"411",0.0192,0.795,237054,0.646,0,0.278,-9.001,1,0.436,80.027,0.619,8,4,"0"
"412",0.218,0.784,170186,0.814,0.000436,0.0781,-6.475,0,0.0806,102.052,0.835,10,4,"0"
"413",0.297,0.633,211160,0.673,0,0.206,-6.403,0,0.258,86.776,0.659,6,4,"0"
"414",0.0748,0.299,318813,0.443,0.000138,0.177,-12.621,1,0.0346,139.539,0.434,0,4,"0"
"415",0.444,0.667,248440,0.705,0,0.107,-7.657,1,0.0488,113.808,0.506,2,4,"0"
"416",0.206,0.366,597933,0.552,0.0595,0.178,-8.35,1,0.0317,97.98,0.114,6,4,"0"
"417",0.0405,0.525,181680,0.674,0,0.339,-6.053,1,0.0282,147.978,0.431,1,4,"0"
"418",0.0444,0.584,214950,0.79,4.22e-05,0.0734,-6.544,1,0.0412,123.961,0.691,2,4,"0"
"419",0.00116,0.746,173893,0.764,8.19e-06,0.0867,-5.066,0,0.0423,137.98,0.518,0,4,"0"
"420",0.0219,0.897,285240,0.642,1.31e-06,0.159,-8.828,1,0.0534,127.984,0.291,2,4,"0"
"421",0.0933,0.813,208027,0.453,0,0.14,-6.941,1,0.338,161.997,0.191,1,4,"0"
"422",0.18,0.775,193456,0.679,7.26e-05,0.068,-4.985,0,0.135,166.008,0.619,4,4,"0"
"423",0.0894,0.64,189840,0.924,3.92e-06,0.0971,-5.577,1,0.185,99.959,0.776,0,4,"0"
"424",0.257,0.705,226494,0.453,0,0.143,-8.174,1,0.196,124.942,0.283,3,4,"0"
"425",0.000176,0.747,181081,0.486,0,0.0488,-8.121,1,0.352,160.002,0.633,8,4,"0"
"426",0.887,0.728,231333,0.253,1.11e-05,0.133,-8.427,1,0.0304,140.923,0.457,0,4,"0"
"427",0.129,0.381,167095,0.72,0,0.11,-5.168,0,0.296,189.765,0.489,10,4,"0"
"428",0.0579,0.598,258120,0.441,0,0.0635,-7.128,0,0.155,79.175,0.481,6,4,"0"
"429",0.0265,0.729,171333,0.672,0,0.244,-6.749,1,0.282,159.903,0.595,7,4,"0"
"430",0.453,0.682,237840,0.707,0.00733,0.419,-5.611,1,0.207,139.163,0.439,2,4,"0"
"431",0.763,0.707,275227,0.709,0,0.274,-3.979,0,0.34,89.094,0.501,11,4,"0"
"432",0.0939,0.934,209580,0.671,0,0.0812,-5.458,0,0.151,129.951,0.804,7,4,"0"
"433",0.844,0.359,188933,0.15,1.15e-06,0.108,-15.745,1,0.041,139.208,0.204,1,4,"0"
"434",0.0195,0.632,260453,0.516,0,0.139,-8.088,1,0.035,133.71,0.328,6,4,"0"
"435",0.302,0.497,203373,0.312,0,0.0968,-9.088,0,0.0269,105.036,0.177,11,4,"0"
"436",0.794,0.65,128093,0.148,0,0.163,-12.974,1,0.0434,87.508,0.615,0,4,"0"
"437",0.00898,0.635,170638,0.472,0,0.117,-3.869,0,0.511,174.008,0.373,8,4,"0"
"438",0.151,0.589,186253,0.704,0,0.067,-4.772,1,0.0303,84.956,0.437,4,4,"0"
"439",0.392,0.629,241613,0.878,0,0.0899,-3.535,1,0.0443,137.989,0.714,9,4,"0"
"440",0.172,0.492,296493,0.676,0,0.239,-6.861,1,0.0516,110.232,0.412,8,3,"0"
"441",0.13,0.794,291893,0.646,0,0.14,-6.235,1,0.0614,145.931,0.322,0,4,"1"
"442",0.168,0.675,230453,0.595,3.36e-06,0.136,-7.033,1,0.284,185.998,0.491,7,4,"1"
"443",0.414,0.748,244960,0.524,0,0.111,-5.599,1,0.0338,95.01,0.661,8,4,"1"
"444",0.034,0.818,225983,0.803,0,0.153,-4.282,1,0.0797,106.97,0.632,1,4,"1"
"445",0.0373,0.65,226160,0.728,0,0.328,-5.914,0,0.232,159.167,0.619,6,4,"1"
"446",0.0578,0.737,245653,0.452,1.48e-05,0.187,-8.366,1,0.0534,117.962,0.096,0,4,"1"
"447",0.0995,0.613,234213,0.702,0,0.116,-6.498,1,0.0458,133.932,0.372,7,4,"1"
"448",0.00381,0.807,144244,0.887,0,0.391,-3.892,1,0.275,160.517,0.78,1,4,"1"
"449",0.235,0.656,256733,0.578,0,0.118,-8.97,0,0.0922,94.514,0.556,7,4,"1"
"450",0.341,0.776,214265,0.62,0,0.0978,-6.198,1,0.067,100.025,0.427,7,4,"1"
"451",0.108,0.927,210937,0.488,0,0.196,-9.433,0,0.42,133.987,0.605,9,4,"1"
"452",0.21,0.675,239293,0.69,0,0.287,-4.761,1,0.132,137.817,0.272,2,4,"1"
"453",0.0841,0.732,195920,0.396,3.58e-05,0.105,-9.348,0,0.0286,90.024,0.548,4,4,"1"
"454",0.236,0.886,225205,0.525,0,0.057,-7.39,1,0.132,145.99,0.708,8,4,"1"
"455",0.687,0.492,251034,0.275,0,0.101,-13.4,0,0.3,92.6,0.18,6,4,"1"
"456",0.118,0.672,187973,0.81,0,0.106,-4.104,0,0.226,82.888,0.771,10,4,"1"
"457",0.0106,0.669,237547,0.832,0,0.0968,-5.72,1,0.0682,113.035,0.7,0,4,"1"
"458",0.055,0.602,185360,0.797,0,0.187,-5.084,0,0.0534,92.928,0.492,6,4,"1"
"459",0.0472,0.628,211667,0.698,0.00143,0.0907,-5.608,0,0.105,89.976,0.732,6,4,"1"
"460",0.157,0.532,208373,0.869,0.00508,0.136,-5.094,1,0.172,159.803,0.422,11,4,"1"
"461",0.199,0.63,222160,0.928,0.124,0.148,-2.787,0,0.0331,123.963,0.465,9,4,"1"
"462",0.00835,0.645,214507,0.713,0,0.113,-5.355,1,0.0393,74.989,0.566,6,4,"1"
"463",0.107,0.688,191600,0.325,0,0.0837,-8.083,0,0.251,110.888,0.275,5,4,"1"
"464",0.00842,0.796,173987,0.61,0.00286,0.351,-5.857,1,0.0516,103.99,0.391,1,4,"1"
"465",0.0235,0.72,247867,0.748,0,0.369,-5.522,0,0.393,145.22,0.246,10,4,"1"
"466",0.0415,0.69,223080,0.524,3.16e-06,0.17,-8.39,0,0.103,164.023,0.562,6,4,"1"
"467",0.621,0.728,217707,0.563,0,0.179,-8.053,0,0.134,100.017,0.352,1,4,"1"
"468",0.103,0.803,214480,0.585,3.94e-06,0.0644,-5.861,1,0.0432,105.017,0.593,8,4,"1"
"469",0.0114,0.632,215414,0.701,0,0.108,-5.921,1,0.146,162.958,0.497,7,4,"1"
"470",0.0644,0.667,219320,0.538,0,0.0928,-6.294,1,0.0953,91.296,0.527,11,4,"1"
"471",0.034,0.665,197933,0.725,9.17e-06,0.0864,-6.588,0,0.12,101.96,0.703,7,4,"1"
"472",0.287,0.765,237300,0.473,0,0.391,-5.829,1,0.0514,119.992,0.34,10,4,"1"
"473",0.0462,0.734,202333,0.637,2.29e-05,0.0602,-5.677,0,0.141,169.977,0.648,4,4,"1"
"474",0.621,0.728,217707,0.563,0,0.179,-8.053,0,0.134,100.017,0.352,1,4,"1"
"475",0.156,0.774,219147,0.765,0,0.0373,-5.439,0,0.0502,119.001,0.917,4,4,"1"
"476",0.856,0.607,233720,0.376,0,0.285,-9.954,1,0.453,102.541,0.545,4,4,"1"
"477",0.0215,0.688,192191,0.702,0,0.128,-4.792,0,0.0499,94.006,0.74,7,4,"1"
"478",0.0499,0.672,235947,0.605,0,0.357,-5.353,1,0.0378,134.015,0.297,7,3,"1"
"479",0.0117,0.838,245387,0.771,0,0.0853,-3.791,1,0.244,175.957,0.405,1,4,"1"
"480",0.117,0.584,202747,0.7,0,0.0939,-4.275,1,0.0456,124.944,0.438,11,4,"1"
"481",0.0186,0.757,251467,0.672,0,0.158,-6.524,0,0.0955,111.996,0.382,0,4,"1"
"482",0.596,0.426,212817,0.294,0.00131,0.132,-11.835,1,0.0312,75.228,0.141,2,4,"1"
"483",0.000953,0.59,257747,0.808,1.53e-06,0.0918,-6.728,1,0.0408,106.029,0.601,1,4,"1"
"484",0.0196,0.592,206880,0.752,0,0.0477,-6.589,1,0.114,74.784,0.726,1,4,"1"
"485",0.166,0.639,204016,0.651,0,0.131,-5.959,0,0.213,113.976,0.328,5,4,"1"
"486",0.00322,0.592,202451,0.455,3.72e-05,0.154,-7.698,1,0.393,146.316,0.0633,1,4,"1"
"487",0.0353,0.367,520787,0.452,0.00228,0.689,-10.422,1,0.0307,113.066,0.189,10,4,"1"
"488",0.0102,0.729,352906,0.989,4.45e-05,0.443,-4.613,0,0.049,126.47,0.84,9,4,"1"
"489",0.235,0.777,188613,0.7,8.02e-06,0.836,-11.045,1,0.0869,122.94,0.802,1,4,"1"
"490",0.143,0.492,212445,0.681,0,0.199,-7.038,1,0.075,178.01,0.511,6,4,"1"
"491",0.0319,0.377,253840,0.892,0,0.253,-4.287,0,0.494,77.19,0.608,11,1,"1"
"492",0.21,0.761,215173,0.67,0.000426,0.0685,-12.759,1,0.0438,120.752,0.91,2,4,"1"
"493",0.0862,0.731,178987,0.75,0.000388,0.202,-10.457,1,0.0321,135.406,0.639,2,4,"1"
"494",0.0165,0.803,200680,0.504,5.25e-06,0.335,-7.218,0,0.0979,111.014,0.498,5,4,"1"
"495",0.336,0.481,295493,0.451,0,0.0872,-6.095,0,0.0347,157.966,0.289,5,4,"1"
"496",0.0635,0.54,242253,0.561,0,0.137,-6.987,0,0.0699,113.295,0.107,0,4,"1"
"497",0.00302,0.903,267067,0.621,0.000186,0.0504,-8.132,1,0.0578,134.969,0.553,2,4,"1"
"498",0.00256,0.618,196693,0.717,0,0.625,-5.738,1,0.318,190.05,0.603,7,4,"1"
"499",0.61,0.837,205680,0.571,0.000898,0.0849,-8.273,0,0.0922,125.034,0.801,5,4,"1"
"500",0.4,0.63,225053,0.53,0,0.177,-7.259,1,0.0434,108.038,0.417,0,3,"1"
"501",0.978,0.326,166387,0.139,3.65e-06,0.102,-19.668,1,0.0381,120.384,0.0931,5,5,"1"
"502",0.0236,0.671,229080,0.596,0,0.228,-4.005,0,0.031,98.025,0.444,11,4,"1"
"503",0.0183,0.612,202173,0.921,0,0.0576,-2.879,1,0.0848,139.986,0.453,7,4,"1"
"504",0.109,0.711,213520,0.783,0,0.0947,-5.407,0,0.0423,107.972,0.587,9,4,"1"
"505",0.00346,0.723,176561,0.809,0.00123,0.565,-3.081,0,0.0625,98.007,0.274,7,4,"1"
"506",0.371,0.558,180387,0.559,7.49e-06,0.109,-9.222,1,0.0959,78.558,0.62,6,4,"1"
"507",0.163,0.599,263400,0.448,0,0.106,-6.312,1,0.0232,95.05,0.168,8,3,"1"
"508",0.0612,0.556,220440,0.688,0.00256,0.112,-7.328,1,0.0856,140.011,0.459,8,4,"1"
"509",0.00801,0.856,269667,0.609,8.15e-05,0.0344,-7.223,1,0.0824,114.988,0.928,0,4,"1"
"510",0.302,0.447,177523,0.602,0.00233,0.107,-8.996,1,0.219,165.041,0.35,0,4,"1"
"511",0.255,0.415,200133,0.313,1.4e-05,0.117,-12.945,0,0.0561,84.953,0.0875,1,4,"1"
"512",0.328,0.508,227280,0.677,0,0.0491,-5.696,1,0.0656,121.928,0.575,1,5,"1"
"513",0.0244,0.746,222093,0.873,0,0.354,-3.803,1,0.128,148.075,0.817,7,4,"1"
"514",0.041,0.432,250286,0.781,4.21e-06,0.0789,-4.038,0,0.0567,139.432,0.197,4,4,"1"
"515",0.176,0.941,209640,0.323,0,0.205,-10.307,1,0.506,120.036,0.662,10,4,"1"
